StockKeyLabel,EcoRegion,SpeciesCommonName,ExpertGroup,DataCategory,YearOfLastAssessment,AssessmentFrequency,AdviceCategory,AssessmentKey,icon,doi,FO_doi,group_url,SAG_url,visa_url
pok.27.1-2,Barents Sea Ecoregion,Saithe,AFWG,1,2019,1,MP,11564,<img src='pok-.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4714' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.5705' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=11564' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=11564' target='_blank'><img src= 'map.png' height= '30px'/></a>
pok.27.1-2,Norwegian Sea Ecoregion,Saithe,AFWG,1,2019,1,MP,11564,<img src='pok-.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4714' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.5707' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=11564' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=11564' target='_blank'><img src= 'map.png' height= '30px'/></a>
pil.27.8abd,Bay of Biscay and the Iberian Coast Ecoregion,Sardine,WGHANSA,1,2019,1,MSY,13288,<img src='Sardina_pilchardus-main.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4855' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGHANSA.aspx' target='_blank'>WGHANSA</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13288' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13288' target='_blank'><img src= 'map.png' height= '30px'/></a>
hom.27.2a4a5b6a7a-ce-k8,Bay of Biscay and the Iberian Coast Ecoregion,Horse mackerel,WGWIDE,1,2019,1,MSY,13097,<img src='hom-nsea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13097' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13097' target='_blank'><img src= 'map.png' height= '30px'/></a>
hom.27.2a4a5b6a7a-ce-k8,Barents Sea Ecoregion,Horse mackerel,WGWIDE,1,2019,1,MSY,13097,<img src='hom-nsea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.5705' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13097' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13097' target='_blank'><img src= 'map.png' height= '30px'/></a>
hom.27.2a4a5b6a7a-ce-k8,Celtic Seas Ecoregion,Horse mackerel,WGWIDE,1,2019,1,MSY,13097,<img src='hom-nsea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.5708' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13097' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13097' target='_blank'><img src= 'map.png' height= '30px'/></a>
hom.27.2a4a5b6a7a-ce-k8,Faroes Ecoregion,Horse mackerel,WGWIDE,1,2019,1,MSY,13097,<img src='hom-nsea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13097' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13097' target='_blank'><img src= 'map.png' height= '30px'/></a>
hom.27.2a4a5b6a7a-ce-k8,Greenland Sea Ecoregion,Horse mackerel,WGWIDE,1,2019,1,MSY,13097,<img src='hom-nsea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13097' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13097' target='_blank'><img src= 'map.png' height= '30px'/></a>
hom.27.2a4a5b6a7a-ce-k8,Iceland Sea Ecoregion,Horse mackerel,WGWIDE,1,2019,1,MSY,13097,<img src='hom-nsea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13097' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13097' target='_blank'><img src= 'map.png' height= '30px'/></a>
hom.27.2a4a5b6a7a-ce-k8,Greater North Sea Ecoregion,Horse mackerel,WGWIDE,1,2019,1,MSY,13097,<img src='hom-nsea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.5710' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13097' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13097' target='_blank'><img src= 'map.png' height= '30px'/></a>
hom.27.2a4a5b6a7a-ce-k8,Norwegian Sea Ecoregion,Horse mackerel,WGWIDE,1,2019,1,MSY,13097,<img src='hom-nsea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.5707' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13097' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13097' target='_blank'><img src= 'map.png' height= '30px'/></a>
hom.27.2a4a5b6a7a-ce-k8,Oceanic Northeast Atlantic Ecoregion,Horse mackerel,WGWIDE,1,2019,1,MSY,13097,<img src='hom-nsea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13097' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13097' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Arctic Ocean Ecoregion,Blue whiting,WGWIDE,1,2019,1,MP,13090,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4886' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13090' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13090' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Bay of Biscay and the Iberian Coast Ecoregion,Blue whiting,WGWIDE,1,2019,1,MP,13090,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4886' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13090' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13090' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Barents Sea Ecoregion,Blue whiting,WGWIDE,1,2019,1,MP,13090,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4886' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.5705' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13090' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13090' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Celtic Seas Ecoregion,Blue whiting,WGWIDE,1,2019,1,MP,13090,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4886' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.5708' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13090' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13090' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Faroes Ecoregion,Blue whiting,WGWIDE,1,2019,1,MP,13090,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4886' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13090' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13090' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Greenland Sea Ecoregion,Blue whiting,WGWIDE,1,2019,1,MP,13090,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4886' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13090' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13090' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Iceland Sea Ecoregion,Blue whiting,WGWIDE,1,2019,1,MP,13090,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4886' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13090' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13090' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Greater North Sea Ecoregion,Blue whiting,WGWIDE,1,2019,1,MP,13090,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4886' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.5710' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13090' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13090' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Norwegian Sea Ecoregion,Blue whiting,WGWIDE,1,2019,1,MP,13090,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4886' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.5707' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13090' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13090' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Oceanic Northeast Atlantic Ecoregion,Blue whiting,WGWIDE,1,2019,1,MP,13090,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.4886' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=13090' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=13090' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.wgc.all,Greenland Sea Ecoregion,Salmon,WGNAS,1,2019,1,MSY/PA,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.5227' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.wgc.all,Oceanic Northeast Atlantic Ecoregion,Salmon,WGNAS,1,2019,1,MSY/PA,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.5227' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.neac.all,Arctic Ocean Ecoregion,Salmon,WGNAS,1,2019,1,MSY/PA,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.5229' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.neac.all,Azores Ecoregion,Salmon,WGNAS,1,2019,1,MSY/PA,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.5229' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.neac.all,Bay of Biscay and the Iberian Coast Ecoregion,Salmon,WGNAS,1,2019,1,MSY/PA,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.5229' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.neac.all,Barents Sea Ecoregion,Salmon,WGNAS,1,2019,1,MSY/PA,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.5229' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.5705' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.neac.all,Celtic Seas Ecoregion,Salmon,WGNAS,1,2019,1,MSY/PA,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.5229' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.5708' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
