StockKeyLabel,EcoRegion,SpeciesCommonName,ExpertGroup,DataCategory,YearOfLastAssessment,AssessmentFrequency,AdviceCategory,AssessmentKey,icon,doi,FO_doi,group_url,SAG_url,visa_url
cod.27.1-2,Arctic Ocean Ecoregion,Cod,AFWG,1,2017,1,MP,8435,<img src='cod-7e-k_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3092' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8435' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8435' target='_blank'><img src= 'map.png' height= '30px'/></a>
cod.27.1-2,Barents Sea Ecoregion,Cod,AFWG,1,2017,1,MP,8435,<img src='cod-7e-k_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3092' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8435' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8435' target='_blank'><img src= 'map.png' height= '30px'/></a>
cod.27.1-2,Faroes Ecoregion,Cod,AFWG,1,2017,1,MP,8435,<img src='cod-7e-k_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3092' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8435' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8435' target='_blank'><img src= 'map.png' height= '30px'/></a>
cod.27.1-2,Greenland Sea Ecoregion,Cod,AFWG,1,2017,1,MP,8435,<img src='cod-7e-k_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3092' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8435' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8435' target='_blank'><img src= 'map.png' height= '30px'/></a>
cod.27.1-2,Iceland Sea Ecoregion,Cod,AFWG,1,2017,1,MP,8435,<img src='cod-7e-k_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3092' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8435' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8435' target='_blank'><img src= 'map.png' height= '30px'/></a>
cod.27.1-2,Norwegian Sea Ecoregion,Cod,AFWG,1,2017,1,MP,8435,<img src='cod-7e-k_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3092' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8435' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8435' target='_blank'><img src= 'map.png' height= '30px'/></a>
pok.27.1-2,Arctic Ocean Ecoregion,Saithe,AFWG,1,2017,1,MP,8424,<img src='pok-.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3205' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8424' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8424' target='_blank'><img src= 'map.png' height= '30px'/></a>
pok.27.1-2,Barents Sea Ecoregion,Saithe,AFWG,1,2017,1,MP,8424,<img src='pok-.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3205' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8424' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8424' target='_blank'><img src= 'map.png' height= '30px'/></a>
pok.27.1-2,Faroes Ecoregion,Saithe,AFWG,1,2017,1,MP,8424,<img src='pok-.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3205' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8424' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8424' target='_blank'><img src= 'map.png' height= '30px'/></a>
pok.27.1-2,Greenland Sea Ecoregion,Saithe,AFWG,1,2017,1,MP,8424,<img src='pok-.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3205' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8424' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8424' target='_blank'><img src= 'map.png' height= '30px'/></a>
pok.27.1-2,Iceland Sea Ecoregion,Saithe,AFWG,1,2017,1,MP,8424,<img src='pok-.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3205' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8424' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8424' target='_blank'><img src= 'map.png' height= '30px'/></a>
pok.27.1-2,Norwegian Sea Ecoregion,Saithe,AFWG,1,2017,1,MP,8424,<img src='pok-.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3205' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8424' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8424' target='_blank'><img src= 'map.png' height= '30px'/></a>
ghl.27.561214,Arctic Ocean Ecoregion,Greenland halibut,NWWG,1,2017,1,MSY,8500,<img src='ghl-arct_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3115' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/NWWG.aspx' target='_blank'>NWWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8500' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8500' target='_blank'><img src= 'map.png' height= '30px'/></a>
ghl.27.561214,Celtic Seas Ecoregion,Greenland halibut,NWWG,1,2017,1,MSY,8500,<img src='ghl-arct_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3115' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/NWWG.aspx' target='_blank'>NWWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8500' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8500' target='_blank'><img src= 'map.png' height= '30px'/></a>
ghl.27.561214,Faroes Ecoregion,Greenland halibut,NWWG,1,2017,1,MSY,8500,<img src='ghl-arct_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3115' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/NWWG.aspx' target='_blank'>NWWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8500' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8500' target='_blank'><img src= 'map.png' height= '30px'/></a>
ghl.27.561214,Greenland Sea Ecoregion,Greenland halibut,NWWG,1,2017,1,MSY,8500,<img src='ghl-arct_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3115' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/NWWG.aspx' target='_blank'>NWWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8500' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8500' target='_blank'><img src= 'map.png' height= '30px'/></a>
ghl.27.561214,Iceland Sea Ecoregion,Greenland halibut,NWWG,1,2017,1,MSY,8500,<img src='ghl-arct_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3115' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/NWWG.aspx' target='_blank'>NWWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8500' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8500' target='_blank'><img src= 'map.png' height= '30px'/></a>
ghl.27.561214,Norwegian Sea Ecoregion,Greenland halibut,NWWG,1,2017,1,MSY,8500,<img src='ghl-arct_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3115' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/NWWG.aspx' target='_blank'>NWWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8500' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8500' target='_blank'><img src= 'map.png' height= '30px'/></a>
ghl.27.561214,Oceanic Northeast Atlantic Ecoregion,Greenland halibut,NWWG,1,2017,1,MSY,8500,<img src='ghl-arct_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3115' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/NWWG.aspx' target='_blank'>NWWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=8500' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=8500' target='_blank'><img src= 'map.png' height= '30px'/></a>
mac.27.nea,Arctic Ocean Ecoregion,Mackerel,WGWIDE,1,2017,1,MSY,9079,<img src='mac-nea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3023' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=9079' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=9079' target='_blank'><img src= 'map.png' height= '30px'/></a>
mac.27.nea,Azores Ecoregion,Mackerel,WGWIDE,1,2017,1,MSY,9079,<img src='mac-nea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3023' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=9079' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=9079' target='_blank'><img src= 'map.png' height= '30px'/></a>
mac.27.nea,Bay of Biscay and the Iberian Coast Ecoregion,Mackerel,WGWIDE,1,2017,1,MSY,9079,<img src='mac-nea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3023' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=9079' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=9079' target='_blank'><img src= 'map.png' height= '30px'/></a>
mac.27.nea,Barents Sea Ecoregion,Mackerel,WGWIDE,1,2017,1,MSY,9079,<img src='mac-nea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3023' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=9079' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=9079' target='_blank'><img src= 'map.png' height= '30px'/></a>
mac.27.nea,Celtic Seas Ecoregion,Mackerel,WGWIDE,1,2017,1,MSY,9079,<img src='mac-nea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3023' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=9079' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=9079' target='_blank'><img src= 'map.png' height= '30px'/></a>
mac.27.nea,Faroes Ecoregion,Mackerel,WGWIDE,1,2017,1,MSY,9079,<img src='mac-nea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3023' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=9079' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=9079' target='_blank'><img src= 'map.png' height= '30px'/></a>
mac.27.nea,Greenland Sea Ecoregion,Mackerel,WGWIDE,1,2017,1,MSY,9079,<img src='mac-nea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3023' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=9079' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=9079' target='_blank'><img src= 'map.png' height= '30px'/></a>
mac.27.nea,Iceland Sea Ecoregion,Mackerel,WGWIDE,1,2017,1,MSY,9079,<img src='mac-nea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3023' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=9079' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=9079' target='_blank'><img src= 'map.png' height= '30px'/></a>
mac.27.nea,Greater North Sea Ecoregion,Mackerel,WGWIDE,1,2017,1,MSY,9079,<img src='mac-nea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3023' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.pub.3721' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=9079' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=9079' target='_blank'><img src= 'map.png' height= '30px'/></a>
mac.27.nea,Norwegian Sea Ecoregion,Mackerel,WGWIDE,1,2017,1,MSY,9079,<img src='mac-nea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3023' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=9079' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=9079' target='_blank'><img src= 'map.png' height= '30px'/></a>
mac.27.nea,Oceanic Northeast Atlantic Ecoregion,Mackerel,WGWIDE,1,2017,1,MSY,9079,<img src='mac-nea_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3023' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=9079' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=9079' target='_blank'><img src= 'map.png' height= '30px'/></a>
her.27.1-24a514a,Arctic Ocean Ecoregion,Herring,WGWIDE,1,2017,1,MP,9244,<img src='her-31_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.pub.3392' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=9244' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=9244' target='_blank'><img src= 'map.png' height= '30px'/></a>
