StockKeyLabel,EcoRegion,SpeciesCommonName,ExpertGroup,DataCategory,YearOfLastAssessment,AssessmentFrequency,AdviceCategory,AssessmentKey,icon,doi,FO_doi,group_url,SAG_url,visa_url
pok.27.5a,Greenland Sea Ecoregion,Saithe,NWWG,1,2021,1,MP,14594,<img src='pok-.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7828' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9164' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/NWWG.aspx' target='_blank'>NWWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=14594' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=14594' target='_blank'><img src= 'map.png' height= '30px'/></a>
pok.27.5a,Iceland Sea Ecoregion,Saithe,NWWG,1,2021,1,MP,14594,<img src='pok-.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7828' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/NWWG.aspx' target='_blank'>NWWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=14594' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=14594' target='_blank'><img src= 'map.png' height= '30px'/></a>
reb.27.1-2,Arctic Ocean Ecoregion,Beaked redfish,AFWG,1,2020,2,PA,NA,<img src='reb-baked red_fish.PNG' height=40>,<a href='not_available' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
reb.27.1-2,Barents Sea Ecoregion,Beaked redfish,AFWG,1,2020,2,PA,NA,<img src='reb-baked red_fish.PNG' height=40>,<a href='not_available' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.7601' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
reb.27.1-2,Faroes Ecoregion,Beaked redfish,AFWG,1,2020,2,PA,NA,<img src='reb-baked red_fish.PNG' height=40>,<a href='not_available' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
reb.27.1-2,Greenland Sea Ecoregion,Beaked redfish,AFWG,1,2020,2,PA,NA,<img src='reb-baked red_fish.PNG' height=40>,<a href='not_available' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.7599' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
reb.27.1-2,Iceland Sea Ecoregion,Beaked redfish,AFWG,1,2020,2,PA,NA,<img src='reb-baked red_fish.PNG' height=40>,<a href='not_available' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
reb.27.1-2,Norwegian Sea Ecoregion,Beaked redfish,AFWG,1,2020,2,PA,NA,<img src='reb-baked red_fish.PNG' height=40>,<a href='not_available' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.7603' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
pok.27.1-2,Arctic Ocean Ecoregion,Saithe,AFWG,1,2021,1,MP,14168,<img src='pok-.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7826' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=14168' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=14168' target='_blank'><img src= 'map.png' height= '30px'/></a>
pok.27.1-2,Barents Sea Ecoregion,Saithe,AFWG,1,2021,1,MP,14168,<img src='pok-.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7826' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9166' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=14168' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=14168' target='_blank'><img src= 'map.png' height= '30px'/></a>
pok.27.1-2,Norwegian Sea Ecoregion,Saithe,AFWG,1,2021,1,MP,14168,<img src='pok-.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7826' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9150' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/AFWG.aspx' target='_blank'>AFWG</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=14168' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=14168' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Arctic Ocean Ecoregion,Blue whiting,WGWIDE,1,2021,1,MP,16754,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=16754' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=16754' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Bay of Biscay and the Iberian Coast Ecoregion,Blue whiting,WGWIDE,1,2021,1,MP,16754,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=16754' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=16754' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Barents Sea Ecoregion,Blue whiting,WGWIDE,1,2021,1,MP,16754,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9166' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=16754' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=16754' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Celtic Seas Ecoregion,Blue whiting,WGWIDE,1,2021,1,MP,16754,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9098' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=16754' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=16754' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Faroes Ecoregion,Blue whiting,WGWIDE,1,2021,1,MP,16754,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9168' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=16754' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=16754' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Greenland Sea Ecoregion,Blue whiting,WGWIDE,1,2021,1,MP,16754,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9164' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=16754' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=16754' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Iceland Sea Ecoregion,Blue whiting,WGWIDE,1,2021,1,MP,16754,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=16754' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=16754' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Greater North Sea Ecoregion,Blue whiting,WGWIDE,1,2021,1,MP,16754,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9099' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=16754' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=16754' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Norwegian Sea Ecoregion,Blue whiting,WGWIDE,1,2021,1,MP,16754,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9150' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=16754' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=16754' target='_blank'><img src= 'map.png' height= '30px'/></a>
whb.27.1-91214,Oceanic Northeast Atlantic Ecoregion,Blue whiting,WGWIDE,1,2021,1,MP,16754,<img src='whb-comb_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.7883' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9138' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGWIDE.aspx' target='_blank'>WGWIDE</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=16754' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=16754' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.neac.all,Arctic Ocean Ecoregion,Salmon,WGNAS,1,2021,1,MSY,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.8112' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.neac.all,Azores Ecoregion,Salmon,WGNAS,1,2021,1,MSY,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.8112' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9163' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.neac.all,Bay of Biscay and the Iberian Coast Ecoregion,Salmon,WGNAS,1,2021,1,MSY,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.8112' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.neac.all,Barents Sea Ecoregion,Salmon,WGNAS,1,2021,1,MSY,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.8112' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9166' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.neac.all,Celtic Seas Ecoregion,Salmon,WGNAS,1,2021,1,MSY,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.8112' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9098' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.neac.all,Faroes Ecoregion,Salmon,WGNAS,1,2021,1,MSY,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.8112' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9168' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.neac.all,Greenland Sea Ecoregion,Salmon,WGNAS,1,2021,1,MSY,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.8112' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='https://doi.org/10.17895/ices.advice.9164' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
sal.neac.all,Iceland Sea Ecoregion,Salmon,WGNAS,1,2021,1,MSY,NA,<img src='sal-2231_pic.png' height=40>,<a href='https://doi.org/10.17895/ices.advice.8112' target='_blank'><img src= 'pdf-file.png' height= '30px'/></a>,<a href='not_available' target='_blank'><img src= 'seafood.png' height= '30px'/></a>,<a href='https://www.ices.dk/community/groups/Pages/WGNAS.aspx' target='_blank'>WGNAS</a>,<a href='https://standardgraphs.ices.dk/ViewCharts.aspx?key=NA' target='_blank'><img src= 'database.png' height= '30px'/></a>,<a href='https://gis.ices.dk/sf/index.html?widget=visa&assessmentKey=NA' target='_blank'><img src= 'map.png' height= '30px'/></a>
