"fishstock","AssessmentYear","Year","recruitment","high_recruitment","low_recruitment","low_SSB","SSB","high_SSB","catches","landings","discards","low_F","F","high_F","StockPublishNote","Purpose","Fage","recruitment_age","units","stockSizeDescription","stockSizeUnits","fishingPressureDescription","fishingPressureUnits","AssessmentKey","StockDescription","ModifiedDate","SAGStamp","LinkToAdvice"
"her.27.25-2932",2022,1980,31483436,NA,NA,NA,1626620,NA,270282,270282,NA,NA,0.159,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1981,46830484,NA,NA,NA,1438156,NA,293615,293615,NA,NA,0.184,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1982,43152104,NA,NA,NA,1520923,NA,273134,273134,NA,NA,0.165,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1983,29643208,NA,NA,NA,1421081,NA,307601,307601,NA,NA,0.226,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1984,37097924,NA,NA,NA,1266531,NA,277926,277926,NA,NA,0.237,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1985,25646666,NA,NA,NA,1177170,NA,275760,275760,NA,NA,0.252,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1986,12108219,NA,NA,NA,1090962,NA,240516,240516,NA,NA,0.227,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1987,24377732,NA,NA,NA,1011768,NA,248653,248653,NA,NA,0.263,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1988,9326093,NA,NA,NA,1013758,NA,255734,255734,NA,NA,0.255,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1989,13072021,NA,NA,NA,856399,NA,275501,275501,NA,NA,0.343,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1990,16148029,NA,NA,NA,714738,NA,228572,228572,NA,NA,0.332,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1991,12081950,NA,NA,NA,647405,NA,197676,197676,NA,NA,0.342,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1992,16005570,NA,NA,NA,675675,NA,189781,189781,NA,NA,0.299,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1993,15151085,NA,NA,NA,649450,NA,209094,209094,NA,NA,0.337,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1994,11817790,NA,NA,NA,651933,NA,218260,218260,NA,NA,0.407,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1995,16772708,NA,NA,NA,540068,NA,188181,188181,NA,NA,0.387,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1996,13713703,NA,NA,NA,484751,NA,162578,162578,NA,NA,0.409,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1997,7640494,NA,NA,NA,454223,NA,160002,160002,NA,NA,0.455,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1998,12842558,NA,NA,NA,419320,NA,185780,185780,NA,NA,0.483,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,1999,6703138,NA,NA,NA,364352,NA,145922,145922,NA,NA,0.411,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2000,13499970,NA,NA,NA,354684,NA,175646,175646,NA,NA,0.487,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2001,9294614,NA,NA,NA,337937,NA,148404,148404,NA,NA,0.434,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2002,8924963,NA,NA,NA,327979,NA,129222,129222,NA,NA,0.408,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2003,18591826,NA,NA,NA,356515,NA,113584,113584,NA,NA,0.327,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2004,11191155,NA,NA,NA,366701,NA,93006,93006,NA,NA,0.285,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2005,7584684,NA,NA,NA,408566,NA,91592,91592,NA,NA,0.259,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2006,13371659,NA,NA,NA,443921,NA,110372,110372,NA,NA,0.285,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2007,10727826,NA,NA,NA,461666,NA,116030,116030,NA,NA,0.285,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2008,20542962,NA,NA,NA,461038,NA,126155,126155,NA,NA,0.285,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2009,14695621,NA,NA,NA,517884,NA,134127,134127,NA,NA,0.258,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2010,10864127,NA,NA,NA,544829,NA,136706,136706,NA,NA,0.306,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2011,6218677,NA,NA,NA,537669,NA,116785,116785,NA,NA,0.24,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2012,13725282,NA,NA,NA,574973,NA,100893,100893,NA,NA,0.173,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2013,14821888,NA,NA,NA,606569,NA,100954,100954,NA,NA,0.155,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2014,10213996,NA,NA,NA,672220,NA,132700,132700,NA,NA,0.217,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2015,30461546,NA,NA,NA,625069,NA,174433,174433,NA,NA,0.297,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2016,10494777,NA,NA,NA,560793,NA,192056,192056,NA,NA,0.36,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2017,10126062,NA,NA,NA,582760,NA,202517,202517,NA,NA,0.365,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2018,11721181,NA,NA,NA,571495,NA,244365,244365,NA,NA,0.455,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2019,7085511,NA,NA,NA,464975,NA,204438,204438,NA,NA,0.497,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2020,17421222,NA,NA,NA,384556,NA,177079,177079,NA,NA,0.441,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2021,9463690,NA,NA,NA,387052,NA,128961,128961,NA,NA,0.388,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.25-2932",2022,2022,9597000,NA,NA,NA,446582,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice","3-6",1,"tonnes","SSB","tonnes","F",NA,17346,"Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)","16/11/2023 05:34:48","her.27.25-2932_2022_17346_20231116053448","https://doi.org/10.17895/ices.advice.19447970.v2"
"her.27.28",2022,1977,943222,NA,NA,NA,54522,NA,NA,24186,NA,NA,0.69,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1978,1076482,NA,NA,NA,49356,NA,NA,16728,NA,NA,0.375,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1979,976944,NA,NA,NA,46739,NA,NA,17142,NA,NA,0.431,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1980,1110341,NA,NA,NA,46712,NA,NA,14998,NA,NA,0.35,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1981,908421,NA,NA,NA,47221,NA,NA,16769,NA,NA,0.453,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1982,1689001,NA,NA,NA,42758,NA,NA,12777,NA,NA,0.42,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1983,1253654,NA,NA,NA,50858,NA,NA,15541,NA,NA,0.468,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1984,2027216,NA,NA,NA,39914,NA,NA,15843,NA,NA,0.707,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1985,1388061,NA,NA,NA,51937,NA,NA,15575,NA,NA,0.538,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1986,1120348,NA,NA,NA,64284,NA,NA,16927,NA,NA,0.51,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1987,3928655,NA,NA,NA,51523,NA,NA,12884,NA,NA,0.423,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1988,560972,NA,NA,NA,96702,NA,NA,16791,NA,NA,0.521,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1989,1292403,NA,NA,NA,63293,NA,NA,16783,NA,NA,0.361,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1990,3645558,NA,NA,NA,77333,NA,NA,14931,NA,NA,0.237,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1991,3690000,NA,NA,NA,87278,NA,NA,14791,NA,NA,0.249,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1992,4319409,NA,NA,NA,106143,NA,NA,20000,NA,NA,0.266,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1993,3257358,NA,NA,NA,120790,NA,NA,22200,NA,NA,0.231,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1994,2788656,NA,NA,NA,124969,NA,NA,24300,NA,NA,0.232,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1995,3469309,NA,NA,NA,116715,NA,NA,32656,NA,NA,0.343,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1996,4668324,NA,NA,NA,105798,NA,NA,32584,NA,NA,0.363,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1997,1601060,NA,NA,NA,103579,NA,NA,39843,NA,NA,0.486,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1998,2757920,NA,NA,NA,82165,NA,NA,29443,NA,NA,0.435,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,1999,2894438,NA,NA,NA,84164,NA,NA,31403,NA,NA,0.415,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,2000,2640146,NA,NA,NA,83954,NA,NA,34069,NA,NA,0.448,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,2001,6085443,NA,NA,NA,79299,NA,NA,38785,NA,NA,0.521,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,2002,2299182,NA,NA,NA,100850,NA,NA,39701,NA,NA,0.459,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
"her.27.28",2022,2003,7226977,NA,NA,NA,86879,NA,NA,40803,NA,NA,0.531,NA,"Stock published","Advice","3-7",1,"tonnes","SSB","tonnes","F",NA,16967,"Herring (Clupea harengus) in Subdivision 28.1 (Gulf of Riga)","16/11/2023 05:34:48","her.27.28_2022_16967_20231116053448","https://doi.org/10.17895/ices.advice.19447976.v1"
